Date,Gold,Bitcoin,Ibovespa,Valor IPCA
2019-04-04,1289.0,4922.798828125,96313.0,0.14
2019-04-05,1290.4000244140625,5036.68115234375,97108.0,0.14
2019-04-08,1297.0999755859375,5289.77099609375,97369.0,0.14
2019-04-09,1303.5,5204.95849609375,96292.0,0.14
2019-04-10,1309.0999755859375,5324.5517578125,95953.0,0.14
2019-04-11,1288.5999755859375,5064.48779296875,94755.0,0.14
2019-04-12,1290.5999755859375,5089.5390625,92875.0,0.14
2019-04-15,1286.800048828125,5067.1083984375,93083.0,0.14
2019-04-16,1272.5999755859375,5235.5595703125,94333.0,0.14
2019-04-17,1272.199951171875,5251.93798828125,93285.0,0.14
2019-04-18,1271.9000244140625,5298.3857421875,94578.0,0.14
2019-04-22,1273.5,5399.365234375,94588.0,0.14
2019-04-23,1269.300048828125,5572.3623046875,95923.0,0.14
2019-04-24,1275.5,5464.86669921875,95045.0,0.14
2019-04-25,1275.800048828125,5210.515625,96552.0,0.14
2019-04-26,1284.9000244140625,5279.34814453125,96236.0,0.14
2019-04-29,1278.5999755859375,5247.3525390625,96188.0,0.14
2019-04-30,1282.800048828125,5350.7265625,96353.0,0.14
2019-05-02,1269.699951171875,5505.28369140625,95528.0,0.31
2019-05-03,1279.199951171875,5768.28955078125,96008.0,0.31
2019-05-06,1281.699951171875,5746.80712890625,95009.0,0.31
2019-05-07,1283.5,5829.50146484375,94389.0,0.31
2019-05-08,1279.4000244140625,5982.45751953125,95597.0,0.31
2019-05-09,1283.5,6174.52880859375,94808.0,0.31
2019-05-10,1285.699951171875,6378.84912109375,94258.0,0.31
2019-05-13,1300.0999755859375,7814.9150390625,91727.0,0.31
2019-05-14,1294.699951171875,7994.416015625,92092.0,0.31
2019-05-15,1296.300048828125,8205.16796875,91623.0,0.31
2019-05-16,1285.0,7884.9091796875,90024.0,0.31
2019-05-17,1274.5,7343.8955078125,89993.0,0.31
2019-05-20,1276.0999755859375,7978.30908203125,91946.0,0.31
2019-05-21,1272.0,7963.32763671875,94485.0,0.31
2019-05-22,1273.5999755859375,7680.06640625,94361.0,0.31
2019-05-23,1284.800048828125,7881.8466796875,93910.0,0.31
2019-05-24,1283.0,7987.37158203125,93628.0,0.31
2019-05-28,1276.5,8719.9619140625,96393.0,0.31
2019-05-29,1280.5999755859375,8659.4873046875,96567.0,0.31
2019-05-30,1287.0999755859375,8319.47265625,97457.0,0.31
2019-05-31,1305.800048828125,8574.501953125,97030.0,0.31
2019-06-03,1322.699951171875,8208.9951171875,97020.0,-0.23
2019-06-04,1323.4000244140625,7707.77099609375,97380.0,-0.23
2019-06-05,1328.300048828125,7824.2314453125,95999.0,-0.23
2019-06-06,1337.5999755859375,7822.0234375,97205.0,-0.23
2019-06-07,1341.199951171875,8043.951171875,97821.0,-0.23
2019-06-10,1324.699951171875,8000.32958984375,97467.0,-0.23
2019-06-11,1326.4000244140625,7927.71435546875,98960.0,-0.23
2019-06-12,1331.9000244140625,8145.857421875,98321.0,-0.23
2019-06-13,1339.199951171875,8230.923828125,98774.0,-0.23
2019-06-14,1340.0999755859375,8693.8330078125,98040.0,-0.23
2019-06-17,1338.699951171875,9320.3525390625,97623.0,-0.23
2019-06-18,1346.5999755859375,9081.7626953125,99404.0,-0.23
2019-06-19,1344.5999755859375,9273.521484375,100303.0,-0.23
2019-06-21,1396.199951171875,10144.556640625,102013.0,-0.23
2019-06-24,1414.300048828125,11011.1025390625,102062.0,-0.23
2019-06-25,1414.9000244140625,11790.9169921875,100093.0,-0.23
2019-06-26,1411.5999755859375,13016.2314453125,100689.0,-0.23
2019-06-27,1408.4000244140625,11182.806640625,100724.0,-0.23
2019-06-28,1409.699951171875,12407.33203125,100967.0,-0.23
2019-07-01,1385.5999755859375,10583.134765625,101340.0,0.24
2019-07-02,1404.5999755859375,10801.677734375,100605.0,0.24
2019-07-03,1417.699951171875,11961.26953125,102043.0,0.24
2019-07-05,1396.699951171875,10978.4599609375,104089.0,0.24
2019-07-08,1397.0,12285.9580078125,104530.0,0.24
2019-07-10,1410.0999755859375,12156.5126953125,105817.0,0.24
2019-07-11,1404.300048828125,11358.662109375,105146.0,0.24
2019-07-12,1409.9000244140625,11815.986328125,103906.0,0.24
2019-07-15,1411.4000244140625,10895.08984375,103803.0,0.24
2019-07-16,1409.199951171875,9477.6416015625,103775.0,0.24
2019-07-17,1421.300048828125,9693.802734375,103856.0,0.24
2019-07-18,1426.0999755859375,10666.482421875,104717.0,0.24
2019-07-19,1425.0999755859375,10530.732421875,103452.0,0.24
2019-07-22,1425.300048828125,10343.1064453125,103949.0,0.24
2019-07-23,1420.0999755859375,9900.767578125,103704.0,0.24
2019-07-24,1422.800048828125,9811.92578125,104120.0,0.24
2019-07-25,1413.9000244140625,9911.841796875,102655.0,0.24
2019-07-26,1418.5,9870.3037109375,102819.0,0.24
2019-07-29,1419.5999755859375,9519.1455078125,103483.0,0.24
2019-07-30,1429.699951171875,9607.423828125,102933.0,0.24
2019-07-31,1426.0999755859375,10085.6279296875,101812.0,0.24
2019-08-01,1420.9000244140625,10399.6689453125,102126.0,0.19
2019-08-02,1445.5999755859375,10518.1748046875,102674.0,0.19
2019-08-05,1464.5999755859375,11805.6533203125,100098.0,0.19
2019-08-06,1472.4000244140625,11478.1689453125,102164.0,0.19
2019-08-07,1507.300048828125,11941.96875,102782.0,0.19
2019-08-08,1497.699951171875,11966.4072265625,104115.0,0.19
2019-08-09,1496.5999755859375,11862.9365234375,103996.0,0.19
2019-08-12,1505.300048828125,11382.6162109375,101915.0,0.19
2019-08-13,1502.199951171875,10895.830078125,103299.0,0.19
2019-08-14,1515.9000244140625,10051.7041015625,100258.0,0.19
2019-08-15,1519.5999755859375,10311.5458984375,99057.0,0.19
2019-08-16,1512.5,10374.3388671875,99806.0,0.19
2019-08-19,1500.4000244140625,10916.0537109375,99469.0,0.19
2019-08-20,1504.5999755859375,10763.232421875,99222.0,0.19
2019-08-21,1504.5999755859375,10138.0498046875,101202.0,0.19
2019-08-22,1497.300048828125,10131.0556640625,100011.0,0.19
2019-08-23,1526.5999755859375,10407.96484375,97667.0,0.19
2019-08-26,1526.300048828125,10370.8203125,96430.0,0.19
2019-08-27,1541.0,10185.5,97276.0,0.19
2019-08-28,1537.800048828125,9754.4228515625,98194.0,0.19
2019-08-29,1526.5,9510.2001953125,100524.0,0.19
2019-08-30,1519.0999755859375,9598.173828125,101135.0,0.19
2019-09-03,1545.9000244140625,10623.5400390625,99681.0,0.16
2019-09-04,1550.300048828125,10594.4931640625,101201.0,0.16
2019-09-05,1515.4000244140625,10575.533203125,102243.0,0.16
2019-09-06,1506.199951171875,10353.302734375,102935.0,0.16
2019-09-09,1502.199951171875,10334.974609375,103181.0,0.16
2019-09-10,1490.300048828125,10115.9755859375,103032.0,0.16
2019-09-11,1494.4000244140625,10178.3720703125,103446.0,0.16
2019-09-12,1498.699951171875,10410.126953125,104371.0,0.16
2019-09-13,1490.9000244140625,10360.546875,103501.0,0.16
2019-09-16,1503.0999755859375,10276.7939453125,103680.0,0.16
2019-09-17,1505.0999755859375,10241.2724609375,104617.0,0.16
2019-09-18,1507.5,10198.248046875,104532.0,0.16
2019-09-19,1498.4000244140625,10266.4150390625,104339.0,0.16
2019-09-20,1507.300048828125,10181.6416015625,104817.0,0.16
2019-09-23,1523.699951171875,9729.32421875,104638.0,0.16
2019-09-24,1532.0999755859375,8620.56640625,103876.0,0.16
2019-09-25,1504.5999755859375,8486.9931640625,104481.0,0.16
2019-09-26,1507.5,8118.9677734375,105319.0,0.16
2019-09-27,1499.0999755859375,8251.845703125,105078.0,0.16
2019-09-30,1465.699951171875,8293.8681640625,104745.0,0.16
2019-10-01,1482.0,8343.2763671875,104053.0,0.42
2019-10-02,1501.0,8393.0419921875,101031.0,0.42
2019-10-03,1507.0999755859375,8259.9921875,101516.0,0.42
2019-10-04,1506.199951171875,8205.939453125,102551.0,0.42
2019-10-07,1497.699951171875,8245.623046875,100573.0,0.42
2019-10-08,1497.199951171875,8228.783203125,99981.0,0.42
2019-10-09,1506.0999755859375,8595.740234375,101249.0,0.42
2019-10-10,1494.800048828125,8586.4736328125,101817.0,0.42
2019-10-11,1482.699951171875,8321.7568359375,103832.0,0.42
2019-10-14,1491.699951171875,8374.6865234375,104302.0,0.42
2019-10-15,1477.5999755859375,8205.369140625,104490.0,0.42
2019-10-16,1488.0,8047.52685546875,105423.0,0.42
2019-10-17,1492.300048828125,8103.9111328125,105016.0,0.42
2019-10-18,1488.199951171875,7973.20751953125,104729.0,0.42
2019-10-21,1482.4000244140625,8243.720703125,106022.0,0.42
2019-10-22,1481.699951171875,8078.203125,107381.0,0.42
2019-10-23,1489.9000244140625,7514.671875,107544.0,0.42
2019-10-24,1498.9000244140625,7493.48876953125,106986.0,0.42
2019-10-25,1499.5,8660.7001953125,107364.0,0.42
2019-10-28,1490.0,9256.1484375,108187.0,0.42
2019-10-29,1487.0,9427.6875,107556.0,0.42
2019-10-30,1493.199951171875,9205.7265625,108408.0,0.42
2019-10-31,1511.4000244140625,9199.5849609375,107220.0,0.42
2019-11-01,1508.0,9261.1044921875,108196.0,0.28
2019-11-04,1508.0,9412.6123046875,108601.0,0.28
2019-11-05,1480.800048828125,9342.52734375,108451.0,0.28
2019-11-06,1490.199951171875,9360.8798828125,108336.0,0.28
2019-11-07,1464.199951171875,9267.5615234375,109581.0,0.28
2019-11-08,1461.300048828125,8804.880859375,107629.0,0.28
2019-11-11,1455.5,8757.7880859375,108215.0,0.28
2019-11-12,1452.0999755859375,8815.662109375,106785.0,0.28
2019-11-13,1461.699951171875,8808.2626953125,105914.0,0.28
2019-11-14,1471.800048828125,8708.0947265625,106557.0,0.28
2019-11-18,1470.9000244140625,8309.2861328125,106347.0,0.28
2019-11-19,1473.300048828125,8206.1455078125,105618.0,0.28
2019-11-21,1463.0999755859375,7642.75,107497.0,0.28
2019-11-22,1463.0999755859375,7296.57763671875,108692.0,0.28
2019-11-25,1456.5999755859375,7146.1337890625,108424.0,0.28
2019-11-26,1459.800048828125,7218.37109375,107059.0,0.28
2019-11-27,1453.4000244140625,7531.66357421875,107708.0,0.28
2019-11-29,1465.5999755859375,7761.24365234375,108233.0,0.28
2019-12-02,1462.300048828125,7321.98828125,109061.0,0.44
2019-12-03,1478.199951171875,7320.1455078125,108956.0,0.44
2019-12-04,1474.0,7252.03466796875,110301.0,0.44
2019-12-05,1476.9000244140625,7448.3076171875,110622.0,0.44
2019-12-06,1459.0999755859375,7546.99658203125,111126.0,0.44
2019-12-09,1459.300048828125,7400.8994140625,110977.0,0.44
2019-12-10,1462.5999755859375,7278.11962890625,110672.0,0.44
2019-12-11,1469.4000244140625,7217.42724609375,110964.0,0.44
2019-12-12,1466.699951171875,7243.13427734375,112200.0,0.44
2019-12-13,1475.5999755859375,7269.6845703125,112565.0,0.44
2019-12-16,1475.0,6932.48046875,111896.0,0.44
2019-12-17,1474.5999755859375,6640.51513671875,112616.0,0.44
2019-12-18,1472.5999755859375,7276.802734375,114315.0,0.44
2019-12-19,1478.199951171875,7202.84423828125,115131.0,0.44
2019-12-20,1474.699951171875,7218.81640625,115121.0,0.44
2019-12-23,1482.5,7355.62841796875,115863.0,0.44
2019-12-26,1509.300048828125,7238.966796875,117203.0,0.44
2019-12-27,1513.800048828125,7290.08837890625,116534.0,0.44
2019-12-30,1514.5,7292.9951171875,115964.0,0.44
2020-01-02,1524.5,6985.47021484375,118573.0,0.38
2020-01-03,1549.199951171875,7344.88427734375,117707.0,0.38
2020-01-06,1566.199951171875,7769.21923828125,116878.0,0.38
2020-01-07,1571.800048828125,8163.6923828125,116662.0,0.38
2020-01-08,1557.4000244140625,8079.86279296875,116247.0,0.38
2020-01-09,1551.699951171875,7879.0712890625,115947.0,0.38
2020-01-10,1557.5,8166.55419921875,115503.0,0.38
2020-01-13,1548.4000244140625,8144.1943359375,117325.0,0.38
2020-01-14,1542.4000244140625,8827.7646484375,117632.0,0.38
2020-01-15,1552.0999755859375,8807.0107421875,116414.0,0.38
2020-01-16,1549.0,8723.7861328125,116704.0,0.38
2020-01-17,1558.800048828125,8929.0380859375,118478.0,0.38
2020-01-21,1556.4000244140625,8745.89453125,117026.0,0.38
2020-01-22,1555.300048828125,8680.8759765625,118391.0,0.38
2020-01-23,1564.5999755859375,8406.515625,119528.0,0.38
2020-01-24,1571.0999755859375,8445.4345703125,118376.0,0.38
2020-01-27,1576.800048828125,8909.8193359375,114482.0,0.38
2020-01-28,1569.199951171875,9358.58984375,116479.0,0.38
2020-01-29,1569.800048828125,9316.6298828125,115385.0,0.38
2020-01-30,1583.5,9508.9931640625,115528.0,0.38
2020-01-31,1582.9000244140625,9350.529296875,113761.0,0.38
2020-02-03,1577.199951171875,9293.521484375,114629.0,0.33
2020-02-04,1550.4000244140625,9180.962890625,115557.0,0.33
2020-02-05,1557.800048828125,9613.423828125,116028.0,0.33
2020-02-06,1565.0999755859375,9729.8017578125,115190.0,0.33
2020-02-07,1568.5999755859375,9795.943359375,113770.0,0.33
2020-02-10,1574.699951171875,9856.611328125,112570.0,0.33
2020-02-11,1565.5999755859375,10208.236328125,115371.0,0.33
2020-02-12,1567.4000244140625,10326.0546875,116674.0,0.33
2020-02-13,1575.0999755859375,10214.3798828125,115662.0,0.33
2020-02-14,1582.699951171875,10312.1162109375,114381.0,0.33
2020-02-18,1600.0,10141.99609375,114977.0,0.33
2020-02-19,1607.5,9633.38671875,116518.0,0.33
2020-02-20,1616.5999755859375,9608.4755859375,114586.0,0.33
2020-02-21,1644.5999755859375,9686.44140625,113681.0,0.33
2020-02-26,1640.0,8820.5224609375,105718.0,0.33
2020-02-27,1640.0,8784.494140625,102984.0,0.33
2020-02-28,1564.0999755859375,8672.455078125,104172.0,0.33
2020-03-02,1592.300048828125,8869.669921875,106625.0,0.25
2020-03-03,1642.0999755859375,8787.7861328125,105537.0,0.25
2020-03-04,1641.0999755859375,8755.24609375,107224.0,0.25
2020-03-05,1666.4000244140625,9078.7626953125,102233.0,0.25
2020-03-06,1670.800048828125,9122.5458984375,97997.0,0.25
2020-03-09,1674.5,7923.64453125,86067.0,0.25
2020-03-10,1659.0999755859375,7909.7294921875,92214.0,0.25
2020-03-11,1641.4000244140625,7911.43017578125,85171.0,0.25
2020-03-12,1589.300048828125,4970.7880859375,72583.0,0.25
2020-03-13,1515.699951171875,5563.70703125,82678.0,0.25
